id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
25931,E,201.96,material_7,material_6,6,9,2,8,8,17.175,12.511,16.016,17.515,13.229,19.516,14.368,13.962,20.491,,17.733,19.268,,,767.65,0.0
15264,C,127.07,material_7,material_8,5,8,3,4,9,18.877,12.474,17.768,18.105,10.655,17.773,,15.423,19.182,10.649,15.356,16.136,15.237,,631.129,
11046,C,118.41,material_7,material_8,5,8,10,9,5,17.231,10.781,18.564,18.679,,17.197,13.792,17.808,19.92,12.903,14.449,,15.79,16.918,716.185,
12923,C,66.18,material_7,material_8,5,8,19,10,0,16.338,9.862,17.329,18.255,10.62,17.577,,15.863,18.09,10.641,16.328,17.718,14.738,18.402,540.27,
4805,A,177.84,material_7,material_8,9,5,13,2,2,18.862,10.725,16.027,16.764,11.348,18.695,11.468,14.755,18.457,,15.63,,12.29,14.485,564.985,
24130,E,94.64,material_7,material_6,6,9,4,10,4,17.12,13.323,16.035,17.57,12.913,18.875,11.383,15.089,17.085,11.959,13.707,16.265,14.576,,714.566,
19550,D,113.59,material_7,material_5,6,6,8,8,6,16.478,12.291,17.627,18.273,8.529,,11.219,17.631,19.636,10.361,,,17.065,15.469,597.462,
19836,D,98.8,material_7,material_5,6,6,7,12,7,16.508,13.574,16.733,18.129,12.272,18.016,11.558,14.053,18.445,10.816,16.541,14.566,15.313,17.759,672.191,
21868,E,195.32,material_7,material_6,6,9,13,12,8,17.372,13.007,17.588,17.234,9.934,17.984,10.227,14.108,16.942,11.825,15.075,16.332,13.649,15.758,684.809,
3561,A,102.28,material_7,material_8,9,5,7,8,4,17.807,11.44,16.684,15.017,13.116,20.764,11.083,16.001,21.096,14.488,16.286,17.411,17.673,20.377,772.628,
18354,D,212.47,material_7,material_5,6,6,7,12,3,18.016,11.169,16.726,18.796,11.453,18.483,10.984,18.234,20.256,11.243,14.103,17.433,16.242,14.941,757.464,
2511,A,113.53,material_7,material_8,9,5,7,4,4,15.301,10.834,18.458,17.813,13.069,18.189,11.929,16.713,21.396,13.161,16.169,16.413,15.066,19.223,744.134,
26188,E,171.91,material_7,material_6,6,9,4,9,7,19.016,12.444,15.676,18.552,12.676,,,14.994,18.961,9.875,15.301,16.574,13.984,,739.717,
12566,C,67.46,material_7,material_8,5,8,14,17,3,18.383,11.746,16.203,,12.124,19.132,8.98,16.559,19.308,13.543,17.92,20.603,14.747,13.462,579.474,
25080,E,234.14,material_7,material_6,6,9,8,5,5,16.436,11.048,16.47,17.547,12.946,18.909,10.471,17.703,19.602,9.116,14.877,15.614,,16.706,592.388,
14985,C,89.15,material_7,material_8,5,8,9,8,4,16.116,10.831,15.567,16.368,11.143,21.48,10.297,16.452,,13.44,16.073,21.032,14.326,13.539,769.62,
14915,C,103.09,material_7,material_8,5,8,6,7,3,15.261,10.66,17.484,17.576,11.23,19.503,10.883,16.048,21.029,12.441,14.547,15.096,13.831,,723.256,
23675,E,103.08,material_7,material_6,6,9,4,15,1,16.569,12.37,17.388,17.836,11.112,18.481,9.649,13.841,21.704,10.511,16.715,15.561,14.273,15.854,,
4940,A,151.79,material_7,material_8,9,5,12,3,2,17.628,13.479,18.613,18.152,11.596,20.672,11.136,15.704,18.727,14.095,16.814,17.849,13.115,17.274,956.647,0.0
8973,B,196.36,material_5,material_5,8,8,4,11,7,17.841,11.721,17.09,15.249,10.854,,12.241,16.703,20.016,11.874,14.0,15.562,13.501,14.209,,
3030,A,155.51,material_7,material_8,9,5,7,8,7,17.435,11.418,18.101,16.949,11.888,19.335,10.181,15.812,18.618,,15.713,14.473,13.583,18.199,767.585,
23958,E,117.83,material_7,material_6,6,9,10,9,2,18.201,11.711,18.606,16.4,11.117,18.035,11.536,21.459,18.673,10.516,15.894,17.434,13.766,15.63,642.434,
21746,E,138.36,material_7,material_6,6,9,9,8,3,17.819,11.961,16.217,16.202,10.189,20.2,11.628,15.355,19.35,10.911,16.241,12.845,15.8,14.32,642.758,
26464,E,112.34,material_7,material_6,6,9,7,7,9,18.462,11.477,17.507,16.487,12.496,18.84,13.008,16.593,19.913,10.86,16.233,15.233,12.727,16.085,650.681,
18619,D,167.63,material_7,material_5,6,6,6,7,9,17.69,9.825,17.37,17.69,11.682,20.815,,17.529,17.916,9.279,16.236,17.064,15.294,18.504,830.628,
14272,C,103.99,material_7,material_8,5,8,0,8,4,19.761,10.409,17.807,19.759,11.667,20.094,11.152,15.419,20.597,11.059,15.163,15.93,13.67,14.305,838.776,
15976,C,145.38,material_7,material_8,5,8,4,8,2,18.485,11.665,16.988,18.225,10.489,18.203,10.623,16.427,18.543,12.608,15.74,18.637,12.509,15.739,543.189,
1721,A,155.77,material_7,material_8,9,5,10,3,9,19.475,11.41,17.102,16.559,10.462,18.577,13.795,16.51,17.582,11.302,16.075,15.612,13.624,18.636,602.368,
6439,B,110.49,material_5,material_5,8,8,6,14,7,15.656,11.145,19.444,16.575,12.403,19.868,12.082,16.86,17.98,13.228,,14.997,16.737,18.686,792.203,
4594,A,180.39,material_7,material_8,9,5,8,5,1,20.292,9.799,17.162,18.439,12.317,18.779,12.9,16.851,21.226,11.81,15.104,13.054,13.31,15.816,694.138,
18520,D,124.8,material_7,material_5,6,6,7,12,14,17.238,12.137,16.32,17.622,10.695,19.768,12.146,16.059,18.238,11.07,15.959,17.702,14.948,17.263,639.27,
20407,D,98.32,material_7,material_5,6,6,15,6,5,17.839,14.56,17.544,16.758,12.592,18.311,12.319,15.872,19.009,10.844,14.028,,12.322,17.966,659.96,
10305,B,109.7,material_5,material_5,8,8,6,5,7,16.511,11.025,15.636,15.013,13.425,19.481,10.39,19.043,18.955,11.518,20.211,15.032,14.425,17.402,715.232,
6442,B,131.13,material_5,material_5,8,8,5,5,9,16.402,12.946,18.907,17.591,11.888,18.81,10.965,17.562,19.773,14.426,16.95,15.939,15.963,19.137,794.604,
19444,D,87.41,material_7,material_5,6,6,9,8,7,17.008,11.038,17.76,17.401,10.565,19.537,12.201,15.484,16.405,12.403,15.551,16.726,13.587,16.536,685.377,
24200,E,116.29,material_7,material_6,6,9,6,9,2,18.184,11.366,16.061,16.056,11.352,20.137,12.442,15.19,,10.894,14.28,17.829,16.459,16.286,598.515,
6993,B,141.24,material_5,material_5,8,8,5,6,10,15.132,11.532,17.218,17.122,12.299,18.553,11.192,17.182,19.432,12.637,13.344,17.785,14.885,13.956,689.898,
2854,A,86.89,material_7,material_8,9,5,10,8,8,18.542,12.851,17.182,17.269,12.428,21.174,9.885,16.289,21.351,11.962,14.551,12.467,,16.796,897.793,
25537,E,74.66,material_7,material_6,6,9,3,6,5,15.894,10.765,16.799,18.008,,17.081,10.866,20.388,,10.957,16.105,15.829,14.13,17.449,507.926,
25048,E,92.0,material_7,material_6,6,9,7,11,2,17.56,10.447,16.738,16.612,11.639,17.28,11.319,12.946,16.887,10.12,16.542,16.981,14.779,17.547,,
13391,C,113.61,material_7,material_8,5,8,2,8,0,16.329,11.587,17.986,17.928,11.306,18.265,9.957,16.835,19.036,12.684,14.722,17.031,15.686,,608.745,
3309,A,158.85,material_7,material_8,9,5,11,3,4,16.505,10.846,17.481,,12.871,20.355,10.874,,17.74,11.94,15.644,14.9,13.948,13.577,843.147,1.0
2352,A,158.54,material_7,material_8,9,5,3,2,15,17.749,11.456,17.057,17.332,11.031,17.632,12.276,13.153,,12.699,15.55,,14.613,19.489,562.29,
9222,B,87.12,material_5,material_5,8,8,2,9,9,18.758,11.856,16.665,18.139,,17.928,10.491,15.931,18.358,11.564,,14.514,,18.6,723.695,
5917,B,117.44,material_5,material_5,8,8,6,3,9,17.191,12.864,15.514,17.342,,18.084,11.683,14.725,17.171,11.434,15.272,15.708,16.517,14.96,742.98,0.0
13102,C,219.13,material_7,material_8,5,8,16,11,8,16.404,11.437,15.573,19.039,12.759,18.789,12.657,14.549,20.672,15.883,14.874,15.758,15.81,17.541,697.159,
15653,C,62.88,material_7,material_8,5,8,6,5,3,17.816,10.853,17.624,18.228,11.747,18.399,11.467,16.491,21.015,,15.045,,17.162,18.642,677.555,
599,A,143.02,material_7,material_8,9,5,12,3,4,17.914,9.859,17.402,18.941,10.736,19.342,11.056,14.482,20.678,13.712,15.281,17.054,15.276,17.283,726.247,
15682,C,207.99,material_7,material_8,5,8,2,13,6,18.272,11.971,15.443,17.955,12.291,19.756,11.137,17.699,18.327,10.126,15.804,15.513,15.097,16.834,695.712,
2559,A,148.89,material_7,material_8,9,5,11,1,6,18.297,11.978,16.148,18.418,12.267,18.23,9.596,14.593,17.982,13.553,15.357,15.284,14.637,16.258,621.804,
5467,B,151.88,material_5,material_5,8,8,11,5,7,17.833,13.005,17.692,18.2,11.613,19.339,9.715,14.663,17.86,12.888,13.13,14.838,15.066,13.093,723.529,
17029,D,97.71,material_7,material_5,6,6,12,10,4,19.072,11.36,16.256,18.295,12.046,18.623,8.069,17.231,18.853,13.342,14.885,17.725,13.838,15.624,743.2,
7526,B,157.6,material_5,material_5,8,8,10,15,9,16.201,10.48,17.146,15.97,13.301,18.201,10.952,15.123,,10.375,13.367,15.303,15.504,16.242,742.858,
24639,E,67.33,material_7,material_6,6,9,10,9,2,16.592,12.477,18.662,16.155,11.97,16.971,10.252,18.045,19.769,,15.055,16.103,13.882,15.915,569.398,
3400,A,192.87,material_7,material_8,9,5,15,1,1,17.533,13.288,16.358,17.382,12.061,20.071,12.014,17.381,15.0,12.36,16.016,16.435,15.298,14.348,762.684,
1083,A,81.43,material_7,material_8,9,5,21,1,1,17.331,11.01,17.238,18.162,12.4,17.44,,15.818,19.05,13.618,15.6,16.897,16.324,19.421,608.888,0.0
20343,D,146.16,material_7,material_5,6,6,11,6,2,17.435,11.844,16.338,16.87,10.868,16.802,11.265,16.005,19.393,12.848,17.143,14.087,13.885,17.563,412.688,
11352,C,101.17,material_7,material_8,5,8,11,10,11,17.75,,17.526,16.894,11.539,19.469,10.578,14.534,20.622,9.76,16.774,15.602,12.512,15.645,719.222,0.0
25047,E,93.34,material_7,material_6,6,9,6,13,13,18.845,12.566,18.064,17.457,12.335,20.234,11.613,14.032,16.822,12.156,14.659,17.763,15.507,14.782,900.355,
1148,A,106.96,material_7,material_8,9,5,6,8,6,19.123,,17.736,15.755,12.653,18.502,10.283,17.289,19.513,,15.007,14.39,14.94,16.572,,
5766,B,132.95,material_5,material_5,8,8,1,4,9,16.93,10.696,16.597,14.804,10.631,17.752,10.648,16.145,18.079,13.2,14.457,16.213,14.854,15.713,503.671,
9213,B,99.7,material_5,material_5,8,8,7,6,7,15.173,11.408,15.943,17.166,10.236,19.349,10.903,15.424,18.945,11.356,16.512,16.172,17.06,16.956,453.066,
4245,A,114.18,material_7,material_8,9,5,13,2,5,18.103,11.254,17.166,18.95,12.321,19.174,11.338,15.514,19.791,,16.245,13.609,14.3,15.385,760.921,
21786,E,127.63,material_7,material_6,6,9,12,13,4,17.86,11.908,18.343,17.921,9.622,20.689,11.689,18.065,17.749,8.011,14.669,17.017,15.528,17.725,950.583,
2520,A,93.07,material_7,material_8,9,5,5,3,4,19.693,13.088,17.575,15.534,12.383,20.84,11.016,15.187,19.257,12.249,15.543,16.515,13.291,16.102,851.556,
11290,C,204.38,material_7,material_8,5,8,3,8,4,15.768,10.701,17.894,15.17,10.534,19.251,9.816,16.741,19.757,11.335,15.468,15.396,16.199,16.525,636.867,
13848,C,152.96,material_7,material_8,5,8,3,12,4,17.428,10.434,19.027,16.854,11.448,17.254,,15.461,20.633,13.139,16.182,15.906,17.276,18.24,610.326,
20182,D,121.25,material_7,material_5,6,6,10,15,9,15.801,12.269,16.918,,13.876,20.128,11.989,14.641,20.573,11.812,15.45,15.387,15.761,15.599,803.173,0.0
14752,C,118.03,material_7,material_8,5,8,9,6,11,16.908,11.817,17.973,16.59,13.472,18.93,12.999,14.62,19.716,10.359,15.372,18.606,15.539,16.952,860.448,
5814,B,122.17,material_5,material_5,8,8,7,8,10,17.041,12.742,17.959,17.171,9.917,21.136,13.151,16.41,14.049,12.499,18.821,16.718,,14.088,649.343,
14690,C,97.52,material_7,material_8,5,8,9,9,0,16.825,10.345,18.513,17.304,11.419,19.062,11.24,17.545,18.265,11.673,15.786,17.952,17.121,15.891,,
11483,C,103.89,material_7,material_8,5,8,14,11,7,18.152,11.535,17.137,16.85,11.481,19.709,8.589,16.091,18.143,8.495,17.066,13.432,15.143,16.826,644.098,
6871,B,117.59,material_5,material_5,8,8,11,14,3,20.326,12.764,19.227,18.432,9.283,19.735,10.784,17.623,,10.614,18.2,17.166,15.85,17.593,636.949,
2848,A,70.66,material_7,material_8,9,5,9,7,10,18.845,12.652,17.251,16.686,11.741,18.988,11.011,16.493,18.886,11.271,17.583,,14.664,16.497,697.569,
22686,E,128.24,material_7,material_6,6,9,1,8,5,17.529,10.409,18.352,19.67,11.294,18.477,10.695,14.751,20.867,,16.016,16.161,13.378,17.769,817.259,
11870,C,118.43,material_7,material_8,5,8,4,8,7,16.751,11.283,18.366,17.664,11.087,18.871,10.594,16.169,21.207,15.078,14.838,12.626,13.985,16.76,696.094,0.0
3738,A,143.17,material_7,material_8,9,5,12,1,8,16.554,13.766,16.389,18.622,12.848,17.034,13.14,15.318,18.207,12.063,15.929,17.871,12.95,15.758,590.738,
16559,D,100.98,material_7,material_5,6,6,15,4,7,19.791,10.31,17.667,16.482,10.515,18.799,9.149,15.425,19.086,9.761,17.424,16.23,14.643,15.737,617.997,
8994,B,82.82,material_5,material_5,8,8,3,12,5,16.641,11.466,18.929,16.765,12.268,19.59,,16.277,19.936,12.215,13.978,15.174,13.246,14.138,819.774,
11854,C,173.94,material_7,material_8,5,8,16,6,9,17.028,11.279,17.795,16.747,11.265,19.741,10.452,17.1,18.747,11.107,14.412,18.491,,17.666,741.16,
24431,E,232.44,material_7,material_6,6,9,8,6,6,17.207,,16.782,16.062,11.139,19.542,11.903,15.518,21.046,13.672,16.283,,15.432,17.511,528.169,
24186,E,192.66,material_7,material_6,6,9,6,9,11,18.237,,17.151,17.968,13.406,20.005,,15.455,17.917,11.198,16.171,18.432,13.779,13.993,866.439,
7508,B,174.86,material_5,material_5,8,8,4,7,9,17.957,11.077,16.497,16.602,13.594,,11.187,14.842,19.192,13.565,17.986,14.753,14.9,17.594,,0.0
14786,C,,material_7,material_8,5,8,8,6,6,17.407,11.008,17.544,18.909,11.752,19.264,9.893,17.047,21.255,13.85,15.935,14.764,17.932,19.207,699.947,
1456,A,114.77,material_7,material_8,9,5,13,2,1,18.934,11.472,16.78,,11.111,18.501,12.553,14.087,15.671,13.485,15.096,16.283,13.643,18.162,660.9,
17291,D,156.98,material_7,material_5,6,6,6,12,4,17.261,10.706,16.727,16.103,10.915,19.581,11.272,14.286,18.452,9.88,,15.718,13.885,15.874,523.906,
24974,E,88.54,material_7,material_6,6,9,2,10,0,18.685,11.527,16.248,18.032,,20.556,11.987,16.171,15.923,8.145,14.541,15.884,14.941,,794.112,
11559,C,82.0,material_7,material_8,5,8,11,6,2,19.109,12.123,14.674,17.073,10.695,20.386,11.865,16.991,18.929,10.582,14.517,16.434,15.418,18.308,,
21890,E,184.31,material_7,material_6,6,9,3,10,2,17.896,10.843,18.36,16.88,12.724,18.598,12.523,15.275,17.675,,14.418,15.704,17.515,17.627,673.321,
8821,B,149.93,material_5,material_5,8,8,8,11,4,17.598,10.675,16.261,17.6,10.688,18.578,11.052,13.417,19.556,11.257,,16.305,17.411,15.091,521.189,
26509,E,226.84,material_7,material_6,6,9,9,8,4,18.08,11.277,16.293,16.211,11.262,19.198,11.219,14.79,19.816,12.058,16.351,17.921,14.239,15.502,,0.0
3767,A,89.53,material_7,material_8,9,5,6,8,3,15.896,11.497,15.754,19.615,9.791,16.657,12.871,,18.921,9.533,16.918,14.959,,,,0.0
11816,C,90.38,material_7,material_8,5,8,11,3,9,19.265,12.013,17.24,16.85,11.305,17.656,12.267,17.29,,9.522,16.894,13.722,14.917,16.232,590.845,
4312,A,207.24,material_7,material_8,9,5,8,8,5,16.917,12.157,17.148,18.298,11.533,20.086,,16.941,19.966,14.449,13.417,15.482,13.417,17.38,806.539,
5711,B,63.03,material_5,material_5,8,8,6,7,16,15.595,11.809,17.37,,9.399,20.801,12.31,16.667,18.935,9.817,16.487,14.901,16.53,15.1,493.48,
9265,B,168.39,material_5,material_5,8,8,4,9,9,17.512,12.212,17.691,18.434,13.657,17.585,9.305,18.292,19.388,11.912,15.717,18.914,15.246,16.481,849.666,
19630,D,127.32,material_7,material_5,6,6,11,8,3,17.198,12.419,16.759,18.987,13.112,18.674,12.041,17.231,18.532,,14.563,17.154,14.727,17.382,849.096,0.0
3755,A,103.27,material_7,material_8,9,5,5,2,9,17.944,11.175,18.454,17.325,9.746,16.499,11.55,,19.202,10.768,15.276,17.482,14.464,15.632,522.517,
5634,B,143.08,material_5,material_5,8,8,5,6,8,19.265,11.051,19.272,16.757,11.044,19.121,,17.519,16.412,10.878,16.383,,14.56,16.015,703.497,
12968,C,69.43,material_7,material_8,5,8,10,9,7,17.703,9.596,16.884,18.854,11.969,19.061,10.351,16.777,19.52,12.358,14.439,16.294,15.383,16.374,672.095,
1389,A,101.45,material_7,material_8,9,5,8,3,8,19.553,12.905,16.612,18.165,12.647,19.434,10.461,16.876,21.691,13.513,15.507,15.573,10.381,15.18,759.994,
16050,C,93.98,material_7,material_8,5,8,10,4,8,17.969,11.124,16.37,19.321,12.697,19.882,12.657,17.062,18.482,10.059,16.348,18.026,14.049,14.418,837.669,
6731,B,103.11,material_5,material_5,8,8,8,9,7,18.437,11.864,15.114,17.379,12.296,17.875,12.64,14.667,22.527,11.909,15.3,15.284,,15.916,731.445,
11135,C,59.63,material_7,material_8,5,8,6,10,5,19.645,13.344,17.769,15.834,11.798,17.822,10.96,14.785,18.685,11.617,16.128,17.785,15.424,14.9,598.495,
9051,B,146.93,material_5,material_5,8,8,3,11,9,19.307,11.504,16.764,17.074,11.382,18.805,9.453,16.763,,11.148,14.79,16.079,15.117,16.341,624.28,
9270,B,155.84,material_5,material_5,8,8,1,0,8,19.46,12.549,16.246,16.598,12.233,18.359,,15.417,20.276,13.707,17.355,17.006,15.2,19.167,,
25016,E,157.76,material_7,material_6,6,9,0,12,1,18.323,11.436,18.54,16.777,11.661,19.21,13.067,16.412,19.846,11.972,16.674,13.167,16.27,15.55,,
11514,C,161.16,material_7,material_8,5,8,6,9,8,17.324,11.781,15.717,16.98,13.153,19.112,11.202,15.911,22.128,9.851,15.708,,12.373,14.467,682.113,
16728,D,105.48,material_7,material_5,6,6,9,11,5,18.527,11.407,17.649,17.606,10.353,18.298,9.733,16.776,19.622,10.752,16.69,16.474,12.543,16.266,653.656,
3945,A,149.49,material_7,material_8,9,5,7,2,7,17.127,11.262,16.978,16.904,12.586,18.591,12.839,,20.446,11.365,16.686,15.765,17.094,17.634,656.12,
7364,B,93.5,material_5,material_5,8,8,10,10,4,18.551,12.022,16.105,18.244,11.829,19.305,11.57,16.374,19.857,12.993,14.3,17.088,13.376,19.285,706.285,
12884,C,149.49,material_7,material_8,5,8,6,5,6,16.943,11.14,16.544,15.712,12.048,17.743,11.571,15.67,18.801,10.553,13.429,15.002,14.417,18.649,559.579,
19422,D,189.86,material_7,material_5,6,6,12,8,12,18.983,11.983,16.77,16.091,9.037,19.37,9.887,18.624,19.596,13.957,15.63,18.253,13.404,17.514,464.511,
25645,E,125.34,material_7,material_6,6,9,8,11,7,17.521,11.691,18.198,16.548,11.795,18.272,12.467,17.448,21.528,12.103,15.504,14.948,13.566,,661.963,
7819,B,190.04,material_5,material_5,8,8,11,12,6,17.216,10.708,16.325,17.635,12.361,19.289,11.748,17.197,17.595,11.973,15.172,16.655,15.473,17.539,681.282,0.0
15489,C,156.6,material_7,material_8,5,8,0,12,5,17.646,12.61,17.509,17.935,11.61,18.335,11.456,17.32,19.678,12.441,15.762,16.163,16.515,17.968,657.944,
26271,E,164.35,material_7,material_6,6,9,4,10,11,18.186,10.723,17.049,17.647,11.873,19.068,10.901,17.044,21.172,10.235,15.102,17.082,14.48,13.406,639.907,
14197,C,99.01,material_7,material_8,5,8,2,8,15,17.584,10.166,17.487,16.458,12.103,,11.382,16.187,17.742,10.835,17.029,16.974,,16.11,642.318,
21765,E,164.18,material_7,material_6,6,9,1,10,2,17.147,11.526,17.477,18.013,13.708,18.547,11.919,19.061,,11.387,13.886,18.107,14.514,15.269,725.717,
8019,B,190.58,material_5,material_5,8,8,8,6,3,17.75,11.727,16.563,15.598,10.946,18.222,11.89,13.677,18.944,11.328,17.694,,17.662,17.622,625.138,
24093,E,172.54,material_7,material_6,6,9,8,4,6,15.502,11.25,,16.169,12.355,20.615,12.567,13.326,22.142,11.459,14.97,14.766,14.468,16.364,759.56,
24092,E,83.6,material_7,material_6,6,9,9,14,4,18.642,10.492,17.784,17.762,12.25,19.688,11.214,15.29,21.691,15.695,15.468,14.117,14.162,17.451,735.808,
15360,C,134.87,material_7,material_8,5,8,13,8,6,17.077,11.727,16.626,16.934,11.887,18.057,10.539,15.712,18.604,9.312,17.136,18.406,15.649,16.109,556.278,
18219,D,171.73,material_7,material_5,6,6,11,6,8,18.463,11.803,17.076,16.693,9.541,19.857,10.569,12.43,,12.911,14.081,14.696,,14.403,580.039,1.0
4497,A,122.42,material_7,material_8,9,5,9,3,2,16.969,11.37,16.156,19.859,12.379,20.794,9.983,15.656,17.825,13.07,14.065,,15.005,,853.597,
1114,A,90.7,material_7,material_8,9,5,6,7,10,19.08,10.628,18.734,17.002,12.192,18.727,10.942,17.008,21.254,13.171,16.853,17.431,12.504,,755.426,
8205,B,123.79,material_5,material_5,8,8,7,15,7,17.232,11.868,17.234,16.94,12.074,19.652,12.624,15.834,23.602,12.103,16.585,15.564,14.987,18.302,763.595,
6194,B,175.0,material_5,material_5,8,8,6,14,8,18.116,10.732,17.656,19.17,10.583,18.383,11.761,15.543,19.927,13.435,17.896,16.994,15.969,,590.866,
24423,E,122.16,material_7,material_6,6,9,7,10,8,17.826,12.329,15.927,16.221,11.605,,,13.993,21.316,10.162,16.105,15.556,,15.611,,0.0
18585,D,129.87,material_7,material_5,6,6,10,4,4,18.277,11.297,19.284,17.187,11.469,18.425,10.629,15.637,20.673,14.188,16.885,15.978,12.222,16.696,774.046,
19827,D,128.24,material_7,material_5,6,6,5,3,18,16.501,10.638,16.103,18.535,11.72,19.306,11.044,19.488,20.425,12.118,14.165,17.76,14.212,17.182,716.289,
17670,D,88.85,material_7,material_5,6,6,4,13,14,18.798,11.426,17.047,16.611,12.227,17.11,11.68,13.983,18.976,12.075,14.431,13.967,,17.24,551.918,
11409,C,196.77,material_7,material_8,5,8,2,4,6,16.699,12.566,16.513,17.602,13.192,18.198,12.276,16.651,17.244,10.378,16.061,15.902,13.261,16.054,685.659,
19934,D,287.5,material_7,material_5,6,6,6,11,6,16.046,13.297,18.272,17.649,11.87,18.6,11.536,15.191,19.427,11.354,15.369,15.531,13.304,16.851,726.072,
4854,A,97.26,material_7,material_8,9,5,8,2,2,17.889,12.391,16.127,18.098,11.965,19.425,11.359,15.578,19.101,11.922,14.789,14.845,13.829,16.137,702.701,
22092,E,185.18,material_7,material_6,6,9,3,17,3,17.029,12.086,17.344,16.821,10.827,18.659,11.942,15.468,20.714,14.103,15.384,14.954,,17.676,665.97,
5335,B,114.54,material_5,material_5,8,8,9,8,5,17.75,10.514,16.399,16.791,9.804,19.82,13.878,16.797,16.604,11.19,18.046,16.252,17.832,14.254,518.587,
16689,D,94.44,material_7,material_5,6,6,9,10,9,17.258,12.51,16.291,15.989,9.206,19.74,10.709,15.592,18.19,13.282,14.69,17.982,12.459,17.161,411.521,
4110,A,215.35,material_7,material_8,9,5,18,2,2,18.062,10.296,16.476,17.03,11.459,21.292,11.089,15.882,17.635,13.239,16.726,15.315,16.037,18.331,797.028,
23686,E,126.26,material_7,material_6,6,9,11,11,10,19.06,11.77,17.337,17.468,,18.393,,16.523,18.303,10.792,15.434,17.62,15.979,13.034,,0.0
1900,A,118.43,material_7,material_8,9,5,12,2,0,18.444,12.291,17.011,17.377,10.945,19.294,12.083,15.332,18.27,13.951,,16.05,13.664,14.887,699.737,
15069,C,130.12,material_7,material_8,5,8,10,13,8,14.903,13.825,18.862,17.051,11.556,20.621,10.497,15.07,15.455,12.056,15.408,15.8,12.498,14.676,893.888,
16828,D,129.27,material_7,material_5,6,6,12,9,3,17.666,11.119,19.223,17.524,10.641,18.677,10.206,17.02,19.553,12.333,16.056,16.169,13.923,18.007,761.032,
282,A,89.0,material_7,material_8,9,5,8,4,10,17.136,,17.66,19.244,13.155,18.269,10.975,17.362,17.121,13.33,16.433,,14.725,18.17,759.313,
15616,C,110.69,material_7,material_8,5,8,7,10,6,17.499,9.558,17.391,16.788,10.642,19.072,11.223,14.797,20.721,8.054,14.862,19.832,15.189,14.82,661.589,0.0
